"flight_id","departure_airport","sum"
19939,"GDX","2049:19:00"
19940,"GDX","2049:23:00"
19941,"GDX","2049:23:00"
19942,"GDX","2049:23:00"
19943,"CNN","2049:23:00"
19944,"CNN","2049:23:00"
19945,"CNN","2049:31:00"
19946,"CNN","2049:31:00"
19947,"CNN","2049:25:00"
19948,"CNN","2049:23:00"
19949,"CNN","2049:23:00"
19950,"CNN","2049:21:00"
19951,"CNN","2049:17:00"
19952,"CNN","2049:21:00"
19953,"CNN","2049:21:00"
19954,"CNN","2049:21:00"
19955,"CNN","2052:28:00"
19956,"CNN","2052:28:00"
19957,"CNN","2052:28:00"
19958,"CNN","2052:24:00"
19959,"CNN","2052:29:00"
19960,"CNN","2055:48:00"
19961,"CNN","2055:52:00"
19962,"CNN","2055:52:00"
19963,"CNN","2055:52:00"
19964,"CNN","2055:58:00"
19965,"CNN","2055:58:00"
19966,"CNN","2055:58:00"
19967,"CNN","2055:58:00"
19968,"CNN","2055:58:00"
19969,"CNN","2056:00:00"
19970,"CNN","2056:00:00"
19971,"CNN","2055:57:00"
19972,"CNN","2056:02:00"
19973,"CNN","2056:01:00"
19974,"CNN","2056:01:00"
19975,"CNN","2056:05:00"
19976,"CNN","2059:24:00"
19977,"CNN","2059:24:00"
19978,"CNN","2059:24:00"
19979,"CNN","2059:24:00"
19980,"CNN","2059:29:00"
19981,"CNN","2059:29:00"
19982,"CNN","2062:55:00"
19983,"CNN","2063:01:00"
19984,"CNN","2063:04:00"
19985,"CNN","2063:04:00"
19986,"CNN","2063:04:00"
19987,"CNN","2063:07:00"
19988,"CNN","2063:10:00"
19989,"CNN","2063:10:00"
19990,"CNN","2063:10:00"
19991,"CNN","2063:15:00"
19992,"CNN","2063:15:00"
19993,"CNN","2063:15:00"
19994,"CNN","2063:15:00"
19995,"CNN","2063:13:00"
19996,"CNN","2063:13:00"
19997,"CNN","2063:13:00"
19998,"CNN","2063:14:00"
19999,"CNN","2063:14:00"
20000,"CNN","2063:14:00"
20001,"CNN","2063:16:00"
20002,"CNN","2063:19:00"
20003,"CNN","2063:19:00"
20004,"CNN","2063:22:00"
20005,"CNN","2063:22:00"
20006,"CNN","2063:31:00"
20007,"CNN","2063:31:00"
20008,"CNN","2063:40:00"
20009,"CNN","2063:39:00"
20010,"CNN","2063:43:00"
20011,"CNN","2063:45:00"
20012,"CNN","2063:45:00"
20013,"CNN","2063:46:00"
20014,"CNN","2063:47:00"
20015,"CNN","2063:47:00"
20016,"CNN","2063:47:00"
20017,"CNN","2063:47:00"
20018,"CNN","2063:47:00"
20019,"CNN","2063:47:00"
20020,"CNN","2063:47:00"
20021,"CNN","2063:47:00"
20022,"CNN","2063:47:00"
20023,"CNN","2063:47:00"
20024,"CNN","2063:52:00"
20025,"CNN","2064:00:00"
20026,"CNN","2064:00:00"
20027,"CNN","2064:03:00"
20028,"CNN","2064:08:00"
20029,"CNN","2064:12:00"
20030,"CNN","2064:16:00"
20031,"CNN","2064:17:00"
20032,"CNN","2064:23:00"
20033,"CNN","2064:26:00"
20034,"CNN","2064:26:00"
20035,"CNN","2064:26:00"
20036,"CNN","2064:31:00"
20037,"CNN","2064:34:00"
20038,"CNN","2064:34:00"
20039,"CNN","2064:37:00"
20040,"CNN","2064:41:00"
20041,"CNN","2064:44:00"
20042,"CNN","2068:47:00"
20043,"CNN","2068:47:00"
20044,"CNN","2068:52:00"
20045,"CNN","2068:52:00"
20046,"CNN","2068:52:00"
20047,"CNN","2068:52:00"
20048,"CNN","2068:52:00"
20049,"CNN","2068:52:00"
20050,"CNN","2068:52:00"
20051,"CNN","2068:52:00"
20052,"CNN","2068:52:00"
20053,"CNN","2068:55:00"
20054,"CNN","2068:56:00"
20055,"CNN","2068:59:00"
20056,"CNN","2069:02:00"
20057,"CNN","2069:05:00"
20058,"CNN","2069:05:00"
20059,"CNN","2069:05:00"
20060,"CNN","2069:05:00"
20061,"CNN","2069:05:00"
20062,"CNN","2069:05:00"
20063,"CNN","2069:05:00"
20064,"CNN","2069:05:00"
20065,"CNN","2069:09:00"
20066,"CNN","2069:12:00"
20067,"CNN","2069:15:00"
20068,"CNN","2069:21:00"
20069,"CNN","2069:21:00"
20070,"CNN","2069:21:00"
20071,"CNN","2069:21:00"
20072,"CNN","2069:21:00"
20073,"CNN","2069:21:00"
20074,"CNN","2069:21:00"
20075,"CNN","2069:21:00"
20076,"CNN","2069:22:00"
20077,"CNN","2069:22:00"
20078,"CNN","2069:22:00"
20079,"CNN","2069:27:00"
20080,"CNN","2069:27:00"
20081,"CNN","2069:29:00"
20082,"CNN","2069:29:00"
20083,"CNN","2069:29:00"
20084,"CNN","2069:29:00"
20085,"CNN","2069:27:00"
20086,"CNN","2069:27:00"
20087,"CNN","2072:18:00"
20088,"CNN","2072:18:00"
20089,"CNN","2072:23:00"
20090,"CNN","2072:25:00"
20091,"CNN","2075:07:00"
20092,"CNN","2075:07:00"
20093,"CNN","2075:07:00"
20094,"CNN","2075:04:00"
20095,"CNN","2075:04:00"
20096,"CNN","2075:00:00"
20097,"CNN","2075:00:00"
20098,"CNN","2075:06:00"
20099,"CNN","2075:19:00"
20100,"CNN","2075:20:00"
20101,"MRV","2075:20:00"
20102,"MRV","2075:20:00"
20103,"MRV","2075:20:00"
20104,"MRV","2075:22:00"
20105,"MRV","2075:29:00"
20106,"MRV","2075:32:00"
20107,"MRV","2075:32:00"
20108,"MRV","2075:32:00"
20109,"MRV","2075:34:00"
20110,"MRV","2075:35:00"
20111,"MRV","2075:38:00"
20112,"MRV","2075:38:00"
20113,"MRV","2075:39:00"
20114,"MRV","2075:39:00"
20115,"MRV","2075:43:00"
20116,"MRV","2075:49:00"
20117,"MRV","2075:49:00"
20118,"MRV","2075:49:00"
20119,"MRV","2075:50:00"
20120,"MRV","2075:50:00"
20121,"MRV","2075:50:00"
20122,"MRV","2075:50:00"
20123,"MRV","2075:52:00"
20124,"MRV","2075:52:00"
20125,"MRV","2075:54:00"
20126,"MRV","2076:00:00"
20127,"MRV","2076:00:00"
20128,"MRV","2076:03:00"
20129,"MRV","2076:03:00"
20130,"MRV","2076:03:00"
20131,"MRV","2076:10:00"
20132,"MRV","2076:10:00"
20133,"MRV","2076:10:00"
20134,"MRV","2076:10:00"
20135,"MRV","2076:12:00"
20136,"MRV","2076:12:00"
20137,"MRV","2076:12:00"
20138,"MRV","2076:12:00"
20139,"MRV","2076:12:00"
20140,"MRV","2076:16:00"
20141,"MRV","2076:19:00"
20142,"MRV","2076:19:00"
20143,"MRV","2076:20:00"
20144,"MRV","2076:20:00"
20145,"MRV","2076:24:00"
20146,"MRV","2076:24:00"
20147,"MRV","2076:26:00"
20148,"MRV","2076:27:00"
20149,"MRV","2079:39:00"
20150,"MRV","2079:39:00"
20151,"MRV","2079:44:00"
20152,"MRV","2079:44:00"
20153,"MRV","2079:48:00"
20154,"MRV","2079:48:00"
20155,"MRV","2079:48:00"
20156,"MRV","2079:52:00"
20157,"MRV","2079:52:00"
20158,"MRV","2079:52:00"
20159,"MRV","2079:56:00"
20160,"MRV","2080:03:00"
20161,"MRV","2080:06:00"
20162,"MRV","2080:06:00"
20163,"MRV","2080:06:00"
20164,"MRV","2080:11:00"
20165,"MRV","2080:11:00"
20166,"MRV","2080:11:00"
20167,"MRV","2080:14:00"
20168,"MRV","2080:14:00"
20169,"MRV","2080:14:00"
20170,"MRV","2080:14:00"
20171,"MRV","2080:19:00"
20172,"MRV","2080:25:00"
20173,"MRV","2080:25:00"
20174,"MRV","2080:26:00"
20175,"MRV","2080:26:00"
20176,"MRV","2080:27:00"
20177,"MRV","2080:27:00"
20178,"MRV","2080:29:00"
20179,"MRV","2080:29:00"
20180,"MRV","2080:29:00"
20181,"MRV","2080:29:00"
20182,"MRV","2080:29:00"
20183,"MRV","2080:29:00"
20184,"MRV","2080:31:00"
20185,"MRV","2080:31:00"
20186,"MRV","2080:33:00"
20187,"MRV","2080:34:00"
20188,"MRV","2080:37:00"
20189,"MRV","2080:37:00"
20190,"MRV","2080:44:00"
20191,"MRV","2080:50:00"
20192,"MRV","2080:52:00"
20193,"MRV","2080:55:00"
20194,"MRV","2080:55:00"
20195,"MRV","2080:55:00"
20196,"MRV","2080:55:00"
20197,"MRV","2080:55:00"
20198,"MRV","2080:58:00"
20199,"MRV","2084:03:00"
20200,"MRV","2084:07:00"
20201,"MRV","2084:07:00"
20202,"MRV","2084:07:00"
20203,"MRV","2087:33:00"
20204,"MRV","2087:33:00"
20205,"MRV","2087:37:00"
20206,"MRV","2087:44:00"
20207,"MRV","2087:48:00"
20208,"MRV","2087:49:00"
20209,"MRV","2087:49:00"
20210,"MRV","2087:53:00"
20211,"MRV","2087:53:00"
20212,"MRV","2087:55:00"
20213,"MRV","2087:55:00"
20214,"MRV","2087:55:00"
20215,"MRV","2087:55:00"
20216,"MRV","2087:55:00"
20217,"MRV","2087:55:00"
20218,"MRV","2087:55:00"
20219,"MRV","2090:49:00"
20220,"MRV","2090:49:00"
20221,"MRV","2090:49:00"
20222,"MRV","2090:52:00"
20223,"MRV","2090:53:00"
20224,"MRV","2090:53:00"
20225,"MRV","2090:57:00"
20226,"MRV","2091:01:00"
20227,"MRV","2091:05:00"
20228,"MRV","2091:07:00"
20229,"MRV","2091:12:00"
20230,"MRV","2091:15:00"
20231,"MRV","2091:15:00"
20232,"MRV","2091:16:00"
20233,"MRV","2091:16:00"
20234,"MRV","2091:18:00"
20235,"MRV","2091:18:00"
20236,"MRV","2091:18:00"
20237,"MRV","2091:18:00"
20238,"MRV","2091:21:00"
20239,"MRV","2091:21:00"
20240,"MRV","2091:19:00"
20241,"MRV","2091:19:00"
20242,"MRV","2091:19:00"
20243,"MRV","2091:18:00"
20244,"MRV","2091:18:00"
20245,"MRV","2091:18:00"
20246,"MRV","2091:19:00"
20247,"MRV","2091:27:00"
20248,"MRV","2091:35:00"
20249,"MRV","2091:37:00"
20250,"MRV","2091:37:00"
20251,"MRV","2091:40:00"
20252,"MRV","2094:25:00"
20253,"MRV","2094:30:00"
20254,"MRV","2094:30:00"
20255,"MRV","2094:32:00"
20256,"MRV","2094:32:00"
20257,"MRV","2094:32:00"
20258,"MRV","2094:36:00"
20259,"MRV","2094:37:00"
20260,"MRV","2094:37:00"
20261,"MRV","2094:41:00"
20262,"MRV","2094:41:00"
20263,"MRV","2094:41:00"
20264,"MRV","2094:41:00"
20265,"MRV","2094:46:00"
20266,"MRV","2094:46:00"
20267,"MRV","2094:46:00"
20268,"MRV","2094:53:00"
20269,"MRV","2094:54:00"
20270,"MRV","2094:54:00"
20271,"MRV","2094:54:00"
20272,"MRV","2094:57:00"
20273,"MRV","2098:32:00"
20274,"MRV","2098:32:00"
20275,"MRV","2098:32:00"
20276,"MRV","2098:32:00"
20277,"MRV","2098:36:00"
20278,"MRV","2098:37:00"
20279,"MRV","2098:37:00"
20280,"MRV","2098:41:00"
20281,"MRV","2098:43:00"
20282,"MRV","2098:45:00"
20283,"MRV","2098:50:00"
20284,"MRV","2098:50:00"
20285,"MRV","2098:50:00"
20286,"MRV","2098:50:00"
20287,"MRV","2098:53:00"
20288,"MRV","2098:55:00"
20289,"MRV","2098:55:00"
20290,"MRV","2098:55:00"
20291,"MRV","2098:55:00"
20292,"MRV","2098:55:00"
20293,"MRV","2098:58:00"
20294,"MRV","2098:58:00"
20295,"MRV","2098:58:00"
20296,"MRV","2099:03:00"
20297,"MRV","2099:03:00"
20298,"MRV","2099:03:00"
20299,"MRV","2099:05:00"
20300,"MRV","2099:07:00"
20301,"MRV","2099:07:00"
20302,"MRV","2099:09:00"
20303,"MRV","2099:10:00"
20304,"MRV","2099:10:00"
20305,"MRV","2099:10:00"
20306,"MRV","2102:04:00"
20307,"MRV","2102:04:00"
20308,"MRV","2102:04:00"
20309,"MRV","2102:09:00"
20310,"GOJ","2102:13:00"
20311,"GOJ","2102:13:00"
20312,"GOJ","2102:14:00"
20313,"GOJ","2105:03:00"
20314,"GOJ","2105:03:00"
20315,"GOJ","2105:03:00"
20316,"GOJ","2105:04:00"
20317,"GOJ","2105:05:00"
20318,"GOJ","2105:05:00"
20319,"GOJ","2105:08:00"
20320,"GOJ","2105:08:00"
20321,"GOJ","2105:08:00"
20322,"GOJ","2105:12:00"
20323,"GOJ","2105:17:00"
20324,"GOJ","2105:19:00"
20325,"GOJ","2105:24:00"
20326,"GOJ","2105:24:00"
20327,"GOJ","2105:26:00"
20328,"GOJ","2105:30:00"
20329,"GOJ","2105:30:00"
20330,"GOJ","2105:32:00"
20331,"GOJ","2105:32:00"
20332,"GOJ","2105:32:00"
20333,"GOJ","2105:32:00"
20334,"GOJ","2105:32:00"
20335,"GOJ","2105:32:00"
20336,"GOJ","2105:32:00"
20337,"GOJ","2105:32:00"
20338,"GOJ","2105:32:00"
20339,"GOJ","2105:35:00"
20340,"GOJ","2105:35:00"
20341,"GOJ","2105:35:00"
20342,"GOJ","2105:35:00"
20343,"GOJ","2105:35:00"
20344,"GOJ","2105:35:00"
20345,"GOJ","2105:35:00"
20346,"GOJ","2105:35:00"
20347,"GOJ","2105:35:00"
20348,"GOJ","2105:35:00"
20349,"GOJ","2105:36:00"
20350,"GOJ","2105:36:00"
20351,"GOJ","2105:36:00"
20352,"GOJ","2105:36:00"
20353,"GOJ","2108:51:00"
20354,"GOJ","2108:51:00"
20355,"GOJ","2108:51:00"
20356,"GOJ","2108:51:00"
20357,"GOJ","2108:52:00"
20358,"GOJ","2108:52:00"
20359,"GOJ","2108:55:00"
20360,"GOJ","2108:55:00"
20361,"GOJ","2108:55:00"
20362,"GOJ","2109:00:00"
20363,"GOJ","2109:02:00"
20364,"GOJ","2109:07:00"
20365,"GOJ","2109:10:00"
20366,"GOJ","2109:12:00"
20367,"GOJ","2109:17:00"
20368,"GOJ","2112:19:00"
20369,"GOJ","2112:19:00"
20370,"GOJ","2112:19:00"
20371,"GOJ","2112:24:00"
20372,"GOJ","2112:24:00"
20373,"GOJ","2112:25:00"
20374,"GOJ","2112:25:00"
20375,"GOJ","2112:25:00"
20376,"GOJ","2112:25:00"
20377,"GOJ","2112:25:00"
20378,"GOJ","2112:25:00"
20379,"GOJ","2112:25:00"
20380,"GOJ","2112:25:00"
20381,"GOJ","2112:26:00"
20382,"GOJ","2112:26:00"
20383,"GOJ","2112:26:00"
20384,"GOJ","2112:29:00"
20385,"GOJ","2112:33:00"
20386,"GOJ","2112:38:00"
20387,"GOJ","2112:44:00"
20388,"GOJ","2112:50:00"
20389,"GOJ","2112:52:00"
20390,"GOJ","2112:53:00"
20391,"GOJ","2112:53:00"
20392,"GOJ","2116:10:00"
20393,"GOJ","2116:10:00"
20394,"GOJ","2119:30:00"
20395,"GOJ","2119:36:00"
20396,"GOJ","2119:39:00"
20397,"GOJ","2119:39:00"
20398,"GOJ","2119:39:00"
20399,"GOJ","2119:39:00"
20400,"GOJ","2119:39:00"
20401,"GOJ","2119:41:00"
20402,"GOJ","2119:41:00"
20403,"GOJ","2119:41:00"
20404,"GOJ","2119:41:00"
20405,"GOJ","2119:47:00"
20406,"GOJ","2119:52:00"
20407,"GOJ","2119:52:00"
20408,"GOJ","2119:52:00"
20409,"GOJ","2119:52:00"
20410,"GOJ","2119:52:00"
20411,"GOJ","2119:55:00"
20412,"GOJ","2119:55:00"
20413,"GOJ","2119:58:00"
20414,"GOJ","2119:58:00"
20415,"GOJ","2120:00:00"
20416,"GOJ","2120:01:00"
20417,"GOJ","2120:01:00"
20418,"GOJ","2120:02:00"
20419,"GOJ","2120:05:00"
20420,"GOJ","2120:07:00"
20421,"GOJ","2120:10:00"
20422,"GOJ","2120:15:00"
20423,"GOJ","2120:18:00"
20424,"GOJ","2120:18:00"
20425,"GOJ","2120:20:00"
20426,"GOJ","2120:21:00"
20427,"GOJ","2120:24:00"
20428,"GOJ","2120:25:00"
20429,"GOJ","2120:31:00"
20430,"GOJ","2120:35:00"
20431,"GOJ","2120:41:00"
20432,"GOJ","2120:46:00"
20433,"GOJ","2124:45:00"
20434,"GOJ","2124:45:00"
20435,"GOJ","2124:45:00"
20436,"GOJ","2124:45:00"
20437,"GOJ","2124:46:00"
20438,"GOJ","2124:46:00"
20439,"GOJ","2124:50:00"
20440,"GOJ","2124:55:00"
20441,"GOJ","2124:55:00"
20442,"GOJ","2124:58:00"
20443,"GOJ","2124:58:00"
20444,"GOJ","2124:58:00"
20445,"GOJ","2125:01:00"
20446,"GOJ","2125:03:00"
20447,"GOJ","2125:03:00"
20448,"GOJ","2125:03:00"
20449,"GOJ","2125:03:00"
20450,"GOJ","2125:09:00"
20451,"GOJ","2125:09:00"
20452,"GOJ","2125:09:00"
20453,"GOJ","2125:12:00"
20454,"GOJ","2125:13:00"
20455,"GOJ","2125:13:00"
20456,"GOJ","2125:13:00"
20457,"GOJ","2125:19:00"
20458,"GOJ","2128:36:00"
20459,"GOJ","2128:42:00"
20460,"GOJ","2128:42:00"
20461,"GOJ","2128:42:00"
20462,"GOJ","2128:42:00"
20463,"GOJ","2128:46:00"
20464,"GOJ","2128:46:00"
20465,"GOJ","2128:52:00"
20466,"GOJ","2128:52:00"
20467,"GOJ","2128:53:00"
20468,"GOJ","2128:53:00"
20469,"GOJ","2128:53:00"
20470,"GOJ","2128:53:00"
20471,"GOJ","2128:53:00"
20472,"GOJ","2128:53:00"
20473,"GOJ","2128:59:00"
20474,"GOJ","2129:01:00"
20475,"GOJ","2129:02:00"
20476,"GOJ","2129:02:00"
20477,"GOJ","2129:07:00"
20478,"GOJ","2129:07:00"
20479,"GOJ","2129:09:00"
20480,"GOJ","2129:09:00"
20481,"GOJ","2129:13:00"
20482,"GOJ","2129:13:00"
20483,"GOJ","2129:16:00"
20484,"GOJ","2129:16:00"
20485,"GOJ","2129:16:00"
20486,"GOJ","2129:22:00"
20487,"GOJ","2129:22:00"
20488,"GOJ","2129:26:00"
20489,"GOJ","2129:26:00"
20490,"GOJ","2129:28:00"
20491,"GOJ","2129:28:00"
20492,"GOJ","2132:30:00"
20493,"GOJ","2132:30:00"
20494,"GOJ","2132:30:00"
20495,"GOJ","2132:30:00"
20496,"GOJ","2132:34:00"
20497,"GOJ","2132:36:00"
20498,"GOJ","2136:24:00"
20499,"GOJ","2136:26:00"
20500,"GOJ","2136:28:00"
20501,"GOJ","2136:31:00"
20502,"GOJ","2136:31:00"
20503,"GOJ","2136:31:00"
20504,"GOJ","2136:33:00"
20505,"GOJ","2136:37:00"
20506,"GOJ","2136:37:00"
20507,"GOJ","2136:37:00"
20508,"GOJ","2136:37:00"
20509,"GOJ","2136:37:00"
20510,"GOJ","2136:40:00"
20511,"GOJ","2136:40:00"
20512,"GOJ","2136:41:00"
20513,"GOJ","2136:42:00"
20514,"GOJ","2136:45:00"
20515,"GOJ","2136:45:00"
20516,"GOJ","2136:46:00"
20517,"GOJ","2136:46:00"
20518,"GOJ","2136:46:00"
20519,"GOJ","2136:46:00"
20520,"GOJ","2136:46:00"
20521,"GOJ","2136:46:00"
20522,"GOJ","2136:46:00"
20523,"GOJ","2136:48:00"
20524,"GOJ","2136:51:00"
20525,"GOJ","2136:55:00"
20526,"GOJ","2136:57:00"
20527,"GOJ","2137:00:00"
20528,"GOJ","2137:00:00"
20529,"GOJ","2137:05:00"
20530,"GOJ","2137:10:00"
20531,"GOJ","2137:14:00"
20532,"GOJ","2137:14:00"
20533,"GOJ","2137:14:00"
20534,"GOJ","2137:17:00"
20535,"GOJ","2137:18:00"
20536,"GOJ","2137:18:00"
20537,"GOJ","2137:18:00"
20538,"GOJ","2137:18:00"
20539,"GOJ","2137:18:00"
20540,"GOJ","2137:18:00"
20541,"GOJ","2137:18:00"
20542,"GOJ","2137:18:00"
20543,"GOJ","2137:23:00"
20544,"GOJ","2137:23:00"
20545,"GOJ","2137:26:00"
20546,"GOJ","2137:26:00"
20547,"GOJ","2137:27:00"
20548,"GOJ","2137:27:00"
20549,"GOJ","2137:27:00"
20550,"GOJ","2137:27:00"
20551,"GOJ","2137:29:00"
20552,"GOJ","2137:29:00"
20553,"GOJ","2137:31:00"
20554,"GOJ","2137:37:00"
20555,"GOJ","2137:41:00"
20556,"GOJ","2137:41:00"
20557,"GOJ","2137:41:00"
20558,"GOJ","2137:44:00"
20559,"GOJ","2137:44:00"
20560,"GOJ","2137:44:00"
20561,"GOJ","2137:46:00"
20562,"GOJ","2137:46:00"
20563,"GOJ","2137:47:00"
20564,"GOJ","2137:51:00"
20565,"GOJ","2137:56:00"
20566,"GOJ","2137:56:00"
20567,"GOJ","2137:56:00"
20568,"GOJ","2137:56:00"
20569,"GOJ","2137:56:00"
20570,"GOJ","2137:56:00"
20571,"GOJ","2137:56:00"
20572,"GOJ","2138:00:00"
20573,"GOJ","2138:05:00"
20574,"GOJ","2138:05:00"
20575,"GOJ","2138:04:00"
20576,"GOJ","2141:07:00"
20577,"GOJ","2141:08:00"
20578,"GOJ","2141:08:00"
20579,"GOJ","2141:11:00"
20580,"GOJ","2141:18:00"
20581,"GOJ","2141:21:00"
20582,"GOJ","2141:24:00"
20583,"GOJ","2141:24:00"
20584,"GOJ","2141:24:00"
20585,"GOJ","2141:27:00"
20586,"GOJ","2141:27:00"
20587,"GOJ","2141:27:00"
20588,"GOJ","2141:32:00"
20589,"GOJ","2141:32:00"
20590,"GOJ","2141:32:00"
20591,"GOJ","2141:32:00"
20592,"GOJ","2141:32:00"
20593,"GOJ","2141:36:00"
20594,"GOJ","2141:36:00"
20595,"GOJ","2141:41:00"
20596,"GOJ","2141:41:00"
20597,"GOJ","2141:41:00"
20598,"GOJ","2141:44:00"
20599,"GOJ","2141:47:00"
20600,"GOJ","2141:51:00"
20601,"GOJ","2141:50:00"
20602,"GOJ","2141:54:00"
20603,"GOJ","2142:00:00"
20604,"GOJ","2142:00:00"
20605,"GOJ","2142:05:00"
20606,"GOJ","2142:05:00"
20607,"GOJ","2142:05:00"
20608,"GOJ","2142:05:00"
20609,"GOJ","2142:05:00"
20610,"GOJ","2142:05:00"
20611,"GOJ","2142:05:00"
20612,"GOJ","2142:11:00"
20613,"GOJ","2142:11:00"
20614,"GOJ","2142:11:00"
20615,"GOJ","2142:15:00"
20616,"GOJ","2142:21:00"
20617,"GOJ","2142:25:00"
20618,"GOJ","2142:27:00"
20619,"GOJ","2142:30:00"
20620,"GOJ","2142:30:00"
20621,"GOJ","2142:30:00"
20622,"GOJ","2142:30:00"
20623,"GOJ","2142:30:00"
20624,"GOJ","2142:37:00"
20625,"GOJ","2142:39:00"
20626,"GOJ","2142:39:00"
20627,"GOJ","2142:41:00"
20628,"GOJ","2142:41:00"
20629,"GOJ","2142:41:00"
20630,"GOJ","2142:45:00"
20631,"GOJ","2142:45:00"
20632,"GOJ","2142:45:00"
20633,"GOJ","2142:48:00"
20634,"GOJ","2142:48:00"
20635,"GOJ","2142:49:00"
20636,"GOJ","2142:49:00"
20637,"GOJ","2142:53:00"
20638,"GOJ","2142:53:00"
20639,"GOJ","2142:53:00"
20640,"GOJ","2142:53:00"
20641,"GOJ","2142:53:00"
20642,"GOJ","2142:53:00"
20643,"GOJ","2142:55:00"
20644,"GOJ","2142:55:00"
20645,"GOJ","2142:55:00"
20646,"GOJ","2142:56:00"
20647,"GOJ","2142:56:00"
20648,"GOJ","2142:58:00"
20649,"GOJ","2146:07:00"
20650,"GOJ","2146:11:00"
20651,"GOJ","2146:12:00"
20652,"GOJ","2146:19:00"
20653,"GOJ","2146:19:00"
20654,"GOJ","2146:19:00"
20655,"GOJ","2146:21:00"
20656,"GOJ","2146:21:00"
20657,"GOJ","2146:21:00"
20658,"GOJ","2146:21:00"
20659,"GOJ","2146:21:00"
20660,"GOJ","2146:24:00"
20661,"GOJ","2146:24:00"
20662,"GOJ","2146:29:00"
20663,"GOJ","2146:29:00"
20664,"GOJ","2146:32:00"
20665,"GOJ","2146:32:00"
20666,"GOJ","2146:34:00"
20667,"UIK","2146:34:00"
20668,"UIK","2146:36:00"
20669,"UIK","2146:36:00"
20670,"UIK","2146:36:00"
20671,"UIK","2146:40:00"
20672,"UIK","2146:44:00"
20673,"UIK","2146:44:00"
20674,"UIK","2146:44:00"
20675,"UIK","2146:46:00"
20676,"UIK","2146:46:00"
20677,"UIK","2150:20:00"
20678,"UIK","2150:23:00"
20679,"UIK","2150:28:00"
20680,"UIK","2150:28:00"
20681,"UIK","2150:32:00"
20682,"UIK","2150:32:00"
20683,"UIK","2150:32:00"
20684,"UIK","2150:35:00"
20685,"UIK","2153:35:00"
20686,"UIK","2153:35:00"
20687,"UIK","2153:35:00"
20688,"UIK","2153:35:00"
20689,"UIK","2153:35:00"
20690,"UIK","2153:35:00"
20691,"UIK","2153:35:00"
20692,"UIK","2153:39:00"
20693,"UIK","2153:43:00"
20694,"UIK","2153:44:00"
20695,"UIK","2153:48:00"
20696,"UIK","2153:48:00"
20697,"UIK","2153:48:00"
20698,"UIK","2153:48:00"
20699,"UIK","2153:48:00"
20700,"UIK","2153:52:00"
20701,"UIK","2153:54:00"
20702,"UIK","2153:55:00"
20703,"UIK","2157:11:00"
20704,"UIK","2157:14:00"
20705,"UIK","2157:15:00"
20706,"UIK","2157:15:00"
20707,"UIK","2157:15:00"
20708,"UIK","2157:20:00"
20709,"UIK","2157:23:00"
20710,"UIK","2157:30:00"
20711,"UIK","2157:31:00"
20712,"UIK","2157:31:00"
20713,"UIK","2157:32:00"
20714,"UIK","2157:35:00"
20715,"UIK","2157:37:00"
20716,"UIK","2157:35:00"
20717,"UIK","2157:37:00"
20718,"UIK","2157:37:00"
20719,"UIK","2157:37:00"
20720,"UIK","2157:37:00"
20721,"UIK","2157:37:00"
20722,"UIK","2157:37:00"
20723,"UIK","2157:40:00"
20724,"UIK","2157:43:00"
20725,"UIK","2157:43:00"
20726,"UIK","2157:43:00"
20727,"UIK","2157:46:00"
20728,"UIK","2157:50:00"
20729,"UIK","2157:52:00"
20730,"UIK","2157:52:00"
20731,"UIK","2157:52:00"
20732,"UIK","2157:52:00"
20733,"UIK","2157:55:00"
20734,"UIK","2157:55:00"
20735,"UIK","2157:55:00"
20736,"UIK","2157:58:00"
20737,"UIK","2157:58:00"
20738,"UIK","2157:58:00"
20739,"UIK","2158:00:00"
20740,"UIK","2158:05:00"
20741,"UIK","2158:05:00"
20742,"UIK","2158:08:00"
20743,"UIK","2158:08:00"
20744,"UIK","2158:14:00"
20745,"UIK","2158:14:00"
20746,"UIK","2158:14:00"
20747,"UIK","2158:14:00"
20748,"UIK","2158:14:00"
20749,"UIK","2158:14:00"
20750,"UIK","2158:14:00"
20751,"UIK","2158:14:00"
20752,"UIK","2158:14:00"
20753,"UIK","2158:14:00"
20754,"UIK","2158:14:00"
20755,"UIK","2158:14:00"
20756,"UIK","2158:14:00"
20757,"UIK","2158:14:00"
20758,"UIK","2158:14:00"
20759,"UIK","2158:14:00"
20760,"UIK","2158:14:00"
20761,"UIK","2161:30:00"
20762,"UIK","2161:35:00"
20763,"UIK","2161:37:00"
20764,"UIK","2161:41:00"
20765,"UIK","2161:41:00"
20766,"UIK","2161:42:00"
20767,"UIK","2161:43:00"
20768,"UIK","2161:46:00"
20769,"UIK","2161:46:00"
20770,"UIK","2161:48:00"
20771,"UIK","2161:48:00"
20772,"UIK","2161:48:00"
20773,"UIK","2161:48:00"
20774,"UIK","2161:48:00"
20775,"UIK","2161:48:00"
20776,"UIK","2161:51:00"
20777,"UIK","2161:51:00"
20778,"UIK","2164:43:00"
20779,"UIK","2164:44:00"
20780,"UIK","2164:47:00"
20781,"UIK","2164:47:00"
20782,"UIK","2164:47:00"
20783,"UIK","2164:51:00"
20784,"UIK","2164:54:00"
20785,"UIK","2164:56:00"
20786,"UIK","2164:59:00"
20787,"UIK","2164:59:00"
20788,"UIK","2164:59:00"
20789,"UIK","2164:59:00"
